Customer_ID,Quarter,Satisfaction_Score,Customer_Status,Churn_Label,Churn_Value,Churn_Score,CLTV,Churn_Category,Churn_Reason,inter_ID,Referred_a_Friend,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,trans_ID,Count,Gender,Age,Under_30,Senior_Citizen,Married,Dependents,Number_of_Dependents,Country,State,City,Zip_Code
3814-MLAXC,Q3,1,Churned,Yes,1.0,67,2554.0,Dissatisfaction,Lack of self-service on Website,1986,False,0,31,,True,16.63,True,True,Fiber Optic,12.0,False,False,False,True,False,False,False,True,Month-to-Month,True,Credit Card,79.85,2404.15,0.0,0.0,515.53,2919.68,3858,1,Female,58,False,False,False,False,0,United States,California,Hayward,94545
3815-SLMEF,Q3,1,Churned,Yes,1.0,88,2802.0,Competitor,Competitor offered higher download speeds,1923,False,0,3,Offer E,False,0.0,False,True,Cable,52.0,True,False,False,True,False,False,False,True,Month-to-Month,False,Mailed Check,34.25,139.35,0.0,0.0,0.0,139.35,3795,1,Female,26,True,False,False,False,0,United States,California,Avenal,93204
3823-KYNQY,Q3,5,Stayed,No,0.0,71,4443.0,,,5873,False,0,12,Offer D,True,25.57,True,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,24.95,280.4,0.0,0.0,306.84,587.24,5873,1,Male,61,False,False,False,False,0,United States,California,Van Nuys,91406
3824-RHKVR,Q3,4,Stayed,No,0.0,28,4222.0,,,5043,False,0,17,Offer D,True,22.26,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.7,340.35,0.0,0.0,378.42,718.77,3171,1,Female,27,True,False,False,False,0,United States,California,Fullerton,92833
3831-YCPUO,Q3,3,Stayed,No,0.0,55,6419.0,,,6453,True,3,72,,True,32.23,False,True,Fiber Optic,19.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,109.5,7854.9,0.0,0.0,2320.56,10175.46,6453,1,Female,38,False,False,True,True,1,United States,California,Glencoe,95232
3834-XUIFC,Q3,1,Churned,Yes,1.0,86,3905.0,Attitude,Attitude of support person,1824,False,0,7,Offer E,True,18.83,True,True,Fiber Optic,26.0,False,False,False,False,False,True,True,True,Month-to-Month,True,Credit Card,85.2,602.55,0.0,0.0,131.81,734.36,2164,1,Male,23,True,False,False,False,0,United States,California,Long Beach,90814
3836-FZSDJ,Q3,5,Stayed,No,0.0,53,4367.0,,,860,False,0,71,Offer A,True,22.19,True,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,24.85,1901.0,0.0,0.0,1575.49,3476.49,1200,1,Male,69,False,True,True,False,0,United States,California,Fresno,93720
3838-OZURD,Q3,1,Churned,Yes,1.0,96,5723.0,Competitor,Competitor had better devices,1410,False,0,66,Offer A,True,7.28,True,True,Fiber Optic,51.0,False,True,True,False,True,True,True,True,Month-to-Month,True,Credit Card,105.0,7133.25,0.0,0.0,480.48,7613.73,1750,1,Male,28,True,False,True,False,0,United States,California,Somes Bar,95568
3841-CONLJ,Q3,3,Joined,No,0.0,54,4099.0,,,6180,True,9,1,,False,0.0,False,True,DSL,14.0,False,False,False,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,35.0,35.0,0.0,0.0,0.0,35.0,6180,1,Female,33,False,False,True,False,0,United States,California,Morro Bay,93442
3841-NFECX,Q3,4,Stayed,No,0.0,38,5309.0,,,477,True,3,71,,True,47.02,True,True,Fiber Optic,12.0,True,True,True,True,False,False,False,True,Two Year,True,Credit Card,96.35,6766.95,0.0,0.0,3338.42,10105.37,817,1,Female,69,False,True,True,False,0,United States,California,Los Angeles,90033
3842-IYKUE,Q3,2,Churned,Yes,1.0,88,2455.0,Competitor,Competitor offered more data,1333,False,0,35,Offer C,True,45.14,True,True,Fiber Optic,41.0,False,True,False,True,False,False,True,False,Month-to-Month,False,Credit Card,85.3,2917.5,23.89,130.0,1579.9,4603.51,1673,1,Female,28,True,False,False,False,0,United States,California,San Leandro,94579
3842-QTGDL,Q3,3,Stayed,No,0.0,55,2942.0,,,6352,True,8,16,,True,46.0,False,True,Fiber Optic,30.0,True,True,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,80.75,1321.3,0.0,0.0,736.0,2057.3,6352,1,Male,59,False,False,True,False,0,United States,California,Walnut Creek,94595
3845-FXCYS,Q3,5,Joined,No,0.0,26,4841.0,,,6480,False,0,2,,True,7.8,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,19.65,31.2,0.0,0.0,15.6,46.8,6480,1,Male,55,False,False,False,False,0,United States,California,Long Barn,95335
3845-JHAMY,Q3,5,Stayed,No,0.0,25,2069.0,,,3211,True,1,16,Offer D,False,0.0,False,True,Cable,53.0,False,False,False,False,False,True,True,False,Month-to-Month,True,Credit Card,35.5,552.7,0.0,80.0,0.0,632.7,5083,1,Female,48,False,False,True,True,3,United States,California,Inverness,94937
3847-BAERP,Q3,5,Stayed,No,0.0,29,4905.0,,,5166,False,0,10,,True,12.39,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,20.9,247.0,0.0,0.0,123.9,370.9,3294,1,Female,27,True,False,False,False,0,United States,California,Bass Lake,93604
3850-OKINF,Q3,3,Stayed,No,0.0,62,4756.0,,,5836,False,0,71,Offer A,True,37.03,True,True,DSL,26.0,True,False,False,False,True,False,False,True,One Year,True,Bank Withdrawal,66.2,4692.55,0.0,0.0,2629.13,7321.68,5836,1,Male,42,False,False,True,True,3,United States,California,Pasadena,91106
3853-LYGAM,Q3,4,Stayed,No,0.0,49,3139.0,,,4522,False,0,17,,True,21.14,True,True,Fiber Optic,5.0,False,False,True,True,False,True,True,True,Month-to-Month,True,Bank Withdrawal,95.65,1640.0,0.0,0.0,359.38,1999.38,2650,1,Male,58,False,False,False,False,0,United States,California,Meadow Vista,95722
3855-ONCAR,Q3,4,Stayed,No,0.0,50,5775.0,,,6876,True,9,4,,True,41.93,False,True,Fiber Optic,53.0,False,False,False,False,True,False,False,True,Month-to-Month,True,Credit Card,78.9,299.75,37.01,0.0,167.72,430.46,6876,1,Female,35,False,False,True,True,3,United States,California,Arcadia,91006
3858-VOBET,Q3,3,Churned,Yes,1.0,89,5897.0,Competitor,Competitor made better offer,1542,False,0,23,,True,28.8,True,True,Cable,13.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.95,1710.45,0.0,0.0,662.4,2372.85,1882,1,Male,48,False,False,False,False,0,United States,California,San Diego,92117
3858-XHYJO,Q3,4,Stayed,No,0.0,41,4078.0,,,5904,True,5,40,Offer B,True,22.2,True,True,Fiber Optic,76.0,True,False,True,False,True,True,True,True,One Year,False,Bank Withdrawal,105.75,4228.55,0.0,0.0,888.0,5116.55,5904,1,Female,24,True,False,True,False,0,United States,California,San Gabriel,91776
3859-CVCET,Q3,1,Churned,Yes,1.0,78,2864.0,Competitor,Competitor had better devices,1269,False,0,4,,True,45.4,False,True,DSL,27.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Mailed Check,45.65,191.05,0.0,0.0,181.6,372.65,1609,1,Female,47,False,False,False,False,0,United States,California,Lindsay,93247
3863-IUBJR,Q3,1,Churned,Yes,1.0,78,2595.0,Competitor,Competitor had better devices,1340,True,1,12,,True,27.82,False,True,DSL,26.0,False,False,False,False,False,True,True,True,One Year,False,Credit Card,53.65,696.35,0.0,0.0,333.84,1030.19,1680,1,Male,27,True,False,True,False,0,United States,California,Oakland,94607
3863-QSTYI,Q3,3,Stayed,No,0.0,38,5687.0,,,6087,False,0,59,,True,16.8,False,True,Cable,18.0,False,False,True,True,True,False,False,True,Month-to-Month,True,Bank Withdrawal,64.65,3735.45,0.0,0.0,991.2,4726.65,6087,1,Male,60,False,False,False,False,0,United States,California,Mission Viejo,92691
3865-QBWSJ,Q3,3,Stayed,No,0.0,41,2926.0,,,761,False,0,38,,True,45.13,True,True,Fiber Optic,27.0,True,False,False,False,False,False,False,True,Two Year,True,Credit Card,80.45,3162.65,0.0,0.0,1714.94,4877.59,1101,1,Male,76,False,True,False,True,2,United States,California,Courtland,95615
3865-YIOTT,Q3,3,Stayed,No,0.0,72,6283.0,,,3123,True,1,72,,True,11.67,True,True,Fiber Optic,26.0,True,False,True,False,True,True,True,True,One Year,True,Bank Withdrawal,106.1,7848.5,0.0,0.0,840.24,8688.74,4995,1,Male,40,False,False,True,True,1,United States,California,San Francisco,94110
3865-ZFZIB,Q3,5,Stayed,No,0.0,21,5596.0,,,4706,False,0,19,Offer D,True,34.68,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,19.65,358.15,0.0,0.0,658.92,1017.07,2834,1,Male,25,True,False,False,False,0,United States,California,Los Angeles,90077
3865-ZYKAD,Q3,3,Stayed,No,0.0,59,4503.0,,,1092,True,7,69,,True,14.76,True,True,Fiber Optic,14.0,True,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,84.9,5785.65,0.0,0.0,1018.44,6804.09,1432,1,Male,77,False,True,True,False,0,United States,California,Sacramento,95831
3866-MDTUB,Q3,1,Churned,Yes,1.0,72,3257.0,Attitude,Attitude of support person,1793,False,0,2,,True,26.93,False,True,DSL,10.0,True,False,False,False,True,True,True,True,Month-to-Month,True,Bank Withdrawal,70.75,146.9,0.0,0.0,53.86,200.76,2133,1,Female,64,False,False,False,False,0,United States,California,Los Angeles,90017
3870-MQAMG,Q3,1,Churned,Yes,1.0,90,6189.0,Competitor,Competitor had better devices,1609,True,1,54,Offer B,True,2.18,True,True,Fiber Optic,71.0,False,True,True,True,True,True,True,True,One Year,False,Bank Withdrawal,110.35,5893.15,0.0,0.0,117.72,6010.87,1949,1,Female,21,True,False,True,False,0,United States,California,Camp Nelson,93208
3870-SPZSI,Q3,5,Stayed,No,0.0,54,4203.0,,,3447,True,4,70,Offer A,True,33.25,True,True,Fiber Optic,15.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,113.05,7869.05,0.0,0.0,2327.5,10196.55,5319,1,Female,56,False,False,True,True,2,United States,California,Wilton,95693
3871-IKPYH,Q3,3,Churned,Yes,1.0,83,2767.0,Other,Moved,259,False,0,1,,True,16.19,False,True,Fiber Optic,12.0,False,False,False,False,False,False,False,True,Month-to-Month,False,Bank Withdrawal,69.1,69.1,0.0,0.0,16.19,85.29,599,1,Male,70,False,True,False,False,0,Country,California,Camarillo,93010
3873-NFTGI,Q3,4,Stayed,No,0.0,68,3520.0,,,6248,False,0,14,Offer D,True,18.48,True,True,DSL,21.0,False,True,False,False,False,False,False,True,Month-to-Month,True,Credit Card,55.5,767.55,0.0,0.0,258.72,1026.27,6248,1,Male,54,False,False,False,False,0,United States,California,Fresno,93703
3873-WOSBC,Q3,3,Stayed,No,0.0,38,4879.0,,,5427,True,1,67,Offer A,True,11.74,True,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.6,1784.9,0.0,0.0,786.58,2571.48,3555,1,Male,58,False,False,True,False,0,United States,California,Catheys Valley,95306
3874-EQOEP,Q3,1,Churned,Yes,1.0,94,2786.0,Competitor,Competitor had better devices,1172,False,0,7,Offer E,True,20.52,True,True,Cable,28.0,False,False,False,False,True,True,True,False,Month-to-Month,False,Credit Card,95.0,655.5,36.6,10.0,143.64,772.54,1512,1,Male,32,False,False,False,True,4,United States,California,Long Beach,90804
3877-JRJIP,Q3,2,Churned,Yes,1.0,71,4017.0,Attitude,Attitude of support person,1486,False,0,1,,True,22.05,True,True,Cable,28.0,False,False,False,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,59.85,59.85,0.0,0.0,22.05,81.9,1826,1,Male,50,False,False,False,False,0,United States,California,Hawthorne,90250
3878-AVSOQ,Q3,4,Joined,No,0.0,49,5033.0,,,817,False,0,1,,True,17.6,False,True,Fiber Optic,2.0,False,False,False,False,False,False,False,False,Two Year,True,Bank Withdrawal,71.25,71.25,0.0,10.0,17.6,98.85,1157,1,Female,68,False,True,False,False,0,United States,California,La Jolla,92037
3882-IYOIJ,Q3,5,Stayed,No,0.0,36,5328.0,,,5056,True,1,60,Offer B,True,43.33,True,True,Fiber Optic,28.0,True,True,True,True,True,True,True,True,Two Year,False,Credit Card,115.25,6758.45,11.85,0.0,2599.8,9346.4,3184,1,Female,41,False,False,True,True,1,United States,California,Yorba Linda,92886
3884-HCSWG,Q3,1,Churned,Yes,1.0,70,4390.0,Attitude,Attitude of support person,1761,False,0,17,,True,7.66,False,True,Fiber Optic,17.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,70.0,1144.5,0.0,80.0,130.22,1354.72,2101,1,Female,51,False,False,False,False,0,United States,California,Camptonville,95922
3884-UEBXB,Q3,3,Stayed,No,0.0,39,6314.0,,,5546,True,5,67,,False,0.0,False,True,DSL,15.0,True,True,False,False,False,False,False,True,Two Year,False,Bank Withdrawal,36.15,2434.45,0.0,0.0,0.0,2434.45,3674,1,Female,58,False,False,True,True,1,United States,California,Diamond Springs,95619
3886-CERTZ,Q3,1,Churned,Yes,1.0,90,4261.0,Competitor,Competitor had better devices,1911,True,1,72,,True,31.13,True,True,Fiber Optic,11.0,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,109.25,8109.8,0.0,0.0,2241.36,10351.16,3783,1,Female,57,False,False,True,False,0,United States,California,Fullerton,92831
3887-PBQAO,Q3,4,Stayed,No,0.0,78,5741.0,,,2586,True,4,45,Offer B,True,22.49,True,False,,0.0,False,False,False,False,False,False,False,False,One Year,True,Credit Card,25.9,1216.6,0.0,0.0,1012.05,2228.65,4458,1,Female,48,False,False,True,False,0,United States,California,Hermosa Beach,90254
3889-VWBID,Q3,4,Stayed,No,0.0,42,5184.0,,,4546,True,1,68,,True,27.59,False,True,DSL,27.0,True,True,False,True,True,True,True,True,Two Year,False,Bank Withdrawal,82.85,5776.45,0.0,0.0,1876.12,7652.57,2674,1,Male,52,False,False,True,True,1,United States,California,Antelope,95843
3890-RTCMS,Q3,4,Stayed,No,0.0,49,3446.0,,,4630,False,0,16,,True,48.45,False,True,DSL,59.0,False,False,False,True,False,False,False,True,Month-to-Month,True,Credit Card,49.45,799.0,0.0,0.0,775.2,1574.2,2758,1,Male,29,True,False,False,False,0,United States,California,Millville,96062
3891-NLXJB,Q3,3,Stayed,No,0.0,24,4050.0,,,5396,False,0,37,,False,0.0,False,True,DSL,69.0,True,True,False,True,False,False,True,False,Two Year,True,Credit Card,40.55,1390.85,0.0,50.0,0.0,1440.85,3524,1,Male,26,True,False,False,False,0,United States,California,San Jose,95131
3891-PUQOD,Q3,1,Churned,Yes,1.0,65,5020.0,Dissatisfaction,Service dissatisfaction,1804,False,0,1,,True,13.58,False,True,DSL,24.0,False,False,True,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,59.2,59.2,0.0,0.0,13.58,72.78,2144,1,Female,40,False,False,False,True,3,United States,California,Los Angeles,90063
3892-NXAZG,Q3,4,Stayed,No,0.0,72,6254.0,,,5630,True,4,72,Offer A,True,5.81,True,True,Fiber Optic,29.0,True,True,True,True,True,True,True,True,Two Year,True,Credit Card,114.05,8289.2,0.0,0.0,418.32,8707.52,5630,1,Male,56,False,False,True,True,1,United States,California,Downieville,95936
3893-JRNFS,Q3,4,Stayed,No,0.0,69,6270.0,,,4091,False,0,68,,False,0.0,False,True,DSL,58.0,False,False,True,False,False,True,True,True,Month-to-Month,True,Bank Withdrawal,39.9,2796.35,0.0,0.0,0.0,2796.35,2219,1,Male,19,True,False,False,False,0,United States,California,Palmdale,93550
3896-RCYYE,Q3,5,Stayed,No,0.0,37,5990.0,,,6467,False,0,67,,False,0.0,False,True,DSL,11.0,False,False,True,True,True,True,True,True,Month-to-Month,True,Credit Card,53.4,3579.15,0.0,0.0,0.0,3579.15,6467,1,Female,61,False,False,False,False,0,United States,California,Atwater,95301
3896-ZVNET,Q3,3,Stayed,No,0.0,56,5302.0,,,4613,True,7,24,,True,20.74,True,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Mailed Check,24.7,571.75,0.0,0.0,497.76,1069.51,2741,1,Female,42,False,False,True,True,3,United States,California,Gerber,96035
3898-BSJYF,Q3,3,Stayed,No,0.0,29,4434.0,,,6746,False,0,10,Offer D,True,14.24,True,True,Cable,26.0,True,False,True,True,False,True,True,True,One Year,False,Credit Card,73.55,693.3,0.0,0.0,142.4,835.7,6746,1,Female,23,True,False,False,True,1,United States,California,Herlong,96113
3898-GUYTS,Q3,3,Stayed,No,0.0,34,4735.0,,,940,False,0,45,,True,12.67,True,True,Fiber Optic,4.0,True,True,False,True,True,False,False,True,Two Year,True,Bank Withdrawal,97.05,4385.05,0.0,0.0,570.15,4955.2,1280,1,Female,71,False,True,False,False,0,United States,California,Ravendale,96123
3900-AQPHZ,Q3,2,Churned,Yes,1.0,91,4248.0,Attitude,Attitude of support person,1285,False,0,1,,True,49.51,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Mailed Check,19.9,19.9,0.0,0.0,49.51,69.41,1625,1,Female,45,False,False,False,False,0,United States,California,Pearblossom,93553
3902-FOIGH,Q3,1,Churned,Yes,1.0,68,3967.0,Dissatisfaction,Product dissatisfaction,211,True,1,12,,True,48.5,True,True,Fiber Optic,4.0,False,True,False,False,True,True,False,True,Month-to-Month,True,Bank Withdrawal,101.35,1218.55,0.0,0.0,582.0,1800.55,551,1,Male,66,False,True,True,False,0,Country,California,Doyle,96109
3902-MIVLE,Q3,3,Stayed,No,0.0,62,5113.0,,,3666,True,3,63,Offer B,True,12.15,True,True,DSL,21.0,True,False,True,True,False,True,True,True,Two Year,False,Credit Card,75.7,4676.7,0.0,0.0,765.45,5442.15,5538,1,Male,35,False,False,True,False,0,United States,California,Whittier,90601
3904-UKFRE,Q3,3,Stayed,No,0.0,67,2333.0,,,4332,False,0,4,Offer E,True,44.16,True,True,Fiber Optic,82.0,True,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,80.1,336.15,0.0,0.0,176.64,512.79,2460,1,Male,27,True,False,False,False,0,United States,California,Stockton,95205
3908-BLSYF,Q3,1,Churned,Yes,1.0,90,3962.0,Competitor,Competitor had better devices,1315,False,0,6,,True,25.93,False,True,Fiber Optic,24.0,False,False,True,False,False,True,True,True,Month-to-Month,False,Bank Withdrawal,83.9,497.55,0.0,0.0,155.58,653.13,1655,1,Female,40,False,False,False,False,0,United States,California,Los Altos,94024
3908-MKIMJ,Q3,3,Stayed,No,0.0,34,5607.0,,,1102,True,9,68,,False,0.0,False,True,Cable,28.0,True,True,True,False,False,False,False,True,Two Year,True,Bank Withdrawal,41.95,2965.75,0.0,0.0,0.0,2965.75,1442,1,Male,79,False,True,True,False,0,United States,California,Mount Shasta,96067
3910-MRQOY,Q3,3,Stayed,No,0.0,79,5398.0,,,3384,True,8,72,,True,12.87,False,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Bank Withdrawal,19.4,1496.45,0.0,0.0,926.64,2423.09,5256,1,Female,28,True,False,True,False,0,United States,California,Orick,95555
3911-RSNHI,Q3,4,Stayed,No,0.0,37,5119.0,,,4529,True,2,71,Offer A,False,0.0,False,True,DSL,27.0,False,True,True,True,True,True,True,True,Two Year,True,Credit Card,61.4,4310.35,0.0,0.0,0.0,4310.35,2657,1,Female,46,False,False,True,False,0,United States,California,Rocklin,95765
3913-FCUUW,Q3,3,Stayed,No,0.0,48,4463.0,,,6140,True,8,72,Offer A,True,6.85,True,True,DSL,19.0,True,True,True,True,False,False,False,True,Two Year,True,Bank Withdrawal,70.45,5165.7,0.0,0.0,493.2,5658.9,6140,1,Female,52,False,False,True,True,1,United States,California,Hanford,93230
3913-RDSJZ,Q3,4,Stayed,No,0.0,22,4312.0,,,4684,True,9,64,,True,49.39,True,False,,0.0,False,False,False,False,False,False,False,False,Two Year,False,Credit Card,25.55,1714.95,0.0,0.0,3160.96,4875.91,2812,1,Female,40,False,False,True,False,0,United States,California,Los Angeles,90019
3914-FDRHP,Q3,5,Stayed,No,0.0,42,4754.0,,,6993,False,0,9,,True,46.34,False,True,Fiber Optic,59.0,False,False,False,True,True,False,False,True,Month-to-Month,False,Bank Withdrawal,86.25,770.5,0.0,0.0,417.06,1187.56,6993,1,Male,25,True,False,False,False,0,United States,California,Warner Springs,92086
3915-ODIYG,Q3,3,Stayed,No,0.0,71,4964.0,,,1048,False,0,60,,True,10.2,True,True,DSL,29.0,True,True,False,False,False,True,True,False,One Year,True,Bank Withdrawal,71.75,4374.55,0.0,10.0,612.0,4996.55,1388,1,Male,72,False,True,False,False,0,United States,California,Cotati,94931
3916-NRPAP,Q3,5,Joined,No,0.0,33,5806.0,,,3296,False,0,3,Offer E,True,29.84,False,True,Fiber Optic,30.0,False,False,True,False,False,True,True,True,Month-to-Month,False,Credit Card,85.7,256.75,0.0,0.0,89.52,346.27,5168,1,Male,21,True,False,False,False,0,United States,California,Escalon,95320
3920-HIHMQ,Q3,5,Stayed,No,0.0,38,4196.0,,,6417,False,0,26,,True,16.34,True,True,DSL,19.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Credit Card,49.5,1265.65,0.0,150.0,424.84,1840.49,6417,1,Female,53,False,False,False,True,1,United States,California,Scotts Valley,95066
3923-CSIHK,Q3,3,Churned,Yes,1.0,94,5746.0,Other,Poor expertise of online support,195,True,1,50,,True,4.6,False,True,Cable,24.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,71.05,3444.85,0.0,0.0,230.0,3674.85,535,1,Female,69,False,True,True,False,0,Country,California,Herald,95638
3926-CUQZX,Q3,3,Churned,Yes,1.0,77,4884.0,Other,Don't know,2509,False,0,1,Offer E,True,11.06,False,True,DSL,58.0,False,False,False,False,False,False,True,True,Month-to-Month,True,Bank Withdrawal,45.1,45.1,0.0,0.0,11.06,56.16,4381,1,Male,27,True,False,False,False,0,United States,California,Campo,91906
3926-YZVVX,Q3,5,Stayed,No,0.0,64,2157.0,,,6649,False,0,41,,True,12.42,False,True,Cable,12.0,False,False,False,True,False,False,False,True,One Year,False,Bank Withdrawal,50.05,2029.05,0.0,0.0,509.22,2538.27,6649,1,Female,62,False,False,False,False,0,United States,California,Sacramento,95841
3927-NLNRY,Q3,3,Churned,Yes,1.0,96,5414.0,Other,Moved,1376,True,1,53,Offer B,True,15.77,False,True,Fiber Optic,9.0,False,True,False,False,True,True,True,True,One Year,True,Bank Withdrawal,94.25,4867.95,0.0,0.0,835.81,5703.76,1716,1,Male,48,False,False,True,False,0,United States,California,Long Barn,95335
3930-ZGWVE,Q3,3,Joined,No,0.0,68,2484.0,,,2622,False,0,1,,True,15.77,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.75,19.75,0.0,0.0,15.77,35.52,4494,1,Male,45,False,False,False,False,0,United States,California,Stanton,90680
3932-CMDTD,Q3,2,Churned,Yes,1.0,66,4663.0,Dissatisfaction,Limited range of services,1900,False,0,4,,True,43.45,False,True,Fiber Optic,52.0,False,True,True,True,True,True,True,True,One Year,True,Bank Withdrawal,105.65,443.9,0.0,0.0,173.8,617.7,3772,1,Female,29,True,False,False,False,0,United States,California,Foothill Ranch,92610
3932-IJWDZ,Q3,5,Stayed,No,0.0,21,2183.0,,,5504,False,0,45,Offer B,True,24.75,True,True,Fiber Optic,13.0,False,False,True,True,True,True,True,True,Month-to-Month,True,Bank Withdrawal,103.65,4747.85,0.0,0.0,1113.75,5861.6,3632,1,Male,51,False,False,False,False,0,United States,California,Willits,95490
3933-DQPWX,Q3,3,Stayed,No,0.0,49,5174.0,,,3867,False,0,50,,False,0.0,False,True,DSL,6.0,False,True,True,True,False,False,False,True,Two Year,False,Credit Card,39.7,1932.75,0.0,0.0,0.0,1932.75,123,1,Female,48,False,False,False,False,0,United States,California,Barstow,92311
3934-HXCFZ,Q3,1,Churned,Yes,1.0,76,5338.0,Dissatisfaction,Service dissatisfaction,2032,True,1,23,Offer D,True,19.2,True,True,Fiber Optic,7.0,True,True,True,False,True,False,False,True,Month-to-Month,True,Bank Withdrawal,99.25,2186.4,0.0,0.0,441.6,2628.0,3904,1,Male,33,False,False,True,False,0,United States,California,Pinecrest,95364
3935-TBRZZ,Q3,3,Stayed,No,0.0,80,3037.0,,,2807,True,10,44,Offer B,True,15.33,True,False,,0.0,False,False,False,False,False,False,False,False,One Year,False,Credit Card,25.7,1110.5,0.0,0.0,674.52,1785.02,4679,1,Male,54,False,False,True,False,0,United States,California,Twentynine Palms,92278
3936-QQFLL,Q3,4,Joined,No,0.0,67,4064.0,,,6006,False,0,2,,True,1.97,False,False,,0.0,False,False,False,False,False,False,False,False,Month-to-Month,False,Credit Card,19.75,39.3,0.0,0.0,3.94,43.24,6006,1,Male,58,False,False,False,False,0,United States,California,Calimesa,92320
3938-YFPXD,Q3,4,Stayed,No,0.0,35,6012.0,,,6747,False,0,72,Offer A,True,29.03,True,True,DSL,27.0,True,False,True,True,True,True,True,True,Two Year,False,Credit Card,84.3,5997.1,0.0,0.0,2090.16,8087.26,6747,1,Male,55,False,False,False,False,0,United States,California,Janesville,96114
3941-XTSKM,Q3,4,Stayed,No,0.0,71,3844.0,,,3372,True,6,42,,False,0.0,False,True,DSL,26.0,False,True,True,False,False,True,True,True,One Year,True,Credit Card,45.1,2049.05,0.0,0.0,0.0,2049.05,5244,1,Male,32,False,False,True,False,0,United States,California,Burnt Ranch,95527
3943-KDREE,Q3,2,Churned,Yes,1.0,76,2934.0,Other,Don't know,2119,False,0,26,,True,17.53,True,True,Fiber Optic,15.0,False,False,False,False,False,False,False,True,Month-to-Month,True,Bank Withdrawal,74.95,1834.95,0.0,0.0,455.78,2290.73,3991,1,Female,48,False,False,False,False,0,United States,California,Los Angeles,90010
3945-GFWQL,Q3,3,Churned,Yes,1.0,89,4162.0,Price,Extra data charges,2338,False,0,12,,True,5.16,False,True,DSL,16.0,False,False,False,False,False,False,False,False,Month-to-Month,True,Bank Withdrawal,44.55,480.6,18.21,0.0,61.92,524.31,4210,1,Female,33,False,False,False,True,1,United States,California,San Jose,95113
3946-JEWRQ,Q3,5,Stayed,No,0.0,72,4977.0,,,3734,True,1,47,,True,20.93,True,True,Fiber Optic,85.0,False,False,False,False,True,True,True,False,One Year,True,Credit Card,95.2,4563.0,0.0,80.0,983.71,5626.71,5606,1,Male,21,True,False,True,False,0,United States,California,Sherman Oaks,91403
3946-MHCZW,Q3,1,Churned,Yes,1.0,83,5111.0,Attitude,Attitude of support person,1522,False,0,1,Offer E,True,6.95,False,True,DSL,11.0,False,False,True,False,False,False,False,True,Month-to-Month,False,Credit Card,50.9,50.9,0.0,0.0,6.95,57.85,1862,1,Male,50,False,False,False,False,0,United States,California,Ontario,91761
3948-FVVRP,Q3,4,Stayed,No,0.0,73,2848.0,,,6187,True,2,9,,True,44.46,False,True,DSL,24.0,False,True,False,True,False,False,False,True,Month-to-Month,False,Credit Card,54.8,452.8,0.0,0.0,400.14,852.94,6187,1,Male,43,False,False,True,True,2,United States,California,Santa Maria,93455
3948-KXDUF,Q3,4,Stayed,No,0.0,60,5454.0,,,4296,False,0,66,,True,20.52,True,True,Cable,10.0,True,True,True,True,False,False,False,True,Two Year,False,Bank Withdrawal,68.75,4447.55,0.0,0.0,1354.32,5801.87,2424,1,Male,64,False,False,False,False,0,United States,California,Los Gatos,95033
